user_id,age,gender,location,device,network,clicks,session_duration,feature_version,feedback_score,retention_flag,data_used_mb
351,54,M,Salima,Android,Airtel,1,204,B,3.0,1,58.29265790482676
352,37,M,Lilongwe,Android,Airtel,7,397,B,4.0,1,97.84219270547985
353,47,F,Zomba,Android,TNM,3,222,B,5.0,1,60.43005051139705
354,43,F,Mwanza,Android,TNM,4,275,B,2.0,1,39.42741016799645
355,31,M,Mwanza,Android,TNM,5,280,B,,1,46.225797430148276
356,56,M,Mulanje,Android,Airtel,2,299,A,5.0,1,91.1454372998802
357,33,M,Nsanje,Android,Airtel,3,136,A,4.0,1,55.71773934513585
358,51,M,Mzuzu,Android,Airtel,9,382,B,5.0,1,55.78367346237451
359,37,M,Salima,Android,Airtel,6,172,B,4.0,0,54.42986614265665
360,47,F,Mchinji,Android,TNM,6,194,A,4.0,0,33.39566562215455
361,20,M,Chitipa,Android,Airtel,5,109,A,4.0,1,51.62165085801647
362,34,F,Liwonde,Android,MTL,5,243,B,1.0,1,48.60733093399784
363,32,F,Karonga,Android,TNM,4,320,A,,1,64.24063441976776
364,36,F,Karonga,Android,Airtel,4,203,B,3.0,1,36.34321076296864
365,27,M,Rumphi,Android,Airtel,0,148,B,1.0,1,108.36347110120185
366,21,M,Kasungu,Android,TNM,4,270,A,4.0,1,24.528289028068016
367,50,F,Chitipa,Android,Airtel,4,305,A,3.0,1,10.899024593634344
368,38,F,Salima,Android,TNM,4,270,B,2.0,0,54.05356726770381
369,43,M,Balaka,Android,Airtel,4,269,B,5.0,1,39.85982681459888
370,48,F,Zomba,Android,TNM,0,130,A,5.0,1,82.17732558488066
371,57,F,Blantyre,Android,Airtel,13,355,A,4.0,1,66.31530329979987
372,53,M,Thyolo,Android,Airtel,4,223,B,4.0,1,67.78205557165954
373,20,M,Dedza,Android,Airtel,4,185,B,5.0,1,24.74460448602872
374,62,M,Salima,Android,TNM,6,352,B,5.0,1,61.245005663394394
375,43,F,Ntcheu,Android,Airtel,3,242,B,4.0,0,74.67448556672386
376,45,F,Nkhotakota,Android,TNM,4,275,B,4.0,1,38.94744179847535
377,26,M,Blantyre,Android,Airtel,2,195,A,3.0,1,41.534155166172006
378,54,M,Liwonde,KaiOS,Airtel,5,174,A,4.0,1,38.77324007115588
379,34,F,Dedza,Android,Airtel,8,253,A,4.0,1,52.2820298445304
380,53,F,Zomba,Android,TNM,4,203,A,4.0,1,48.64257236601036
381,30,M,Mwanza,Android,TNM,1,114,A,3.0,0,83.69049669206903
382,43,M,Zomba,Android,TNM,6,134,B,2.0,1,53.859354055403564
383,33,M,Blantyre,Android,Airtel,8,313,B,3.0,1,72.82342367707591
384,28,F,Balaka,Android,TNM,3,311,A,4.0,1,52.3312469848389
385,45,F,Salima,Android,TNM,4,352,A,3.0,1,45.91561264351782
386,44,F,Zomba,Android,TNM,3,321,B,3.0,1,37.08008029745892
387,45,F,Mulanje,Android,Airtel,6,252,B,5.0,1,37.08838914986211
388,20,M,Salima,Android,TNM,4,247,A,3.0,1,82.73479923661279
389,28,M,Mchinji,Android,Airtel,8,345,A,4.0,1,70.17958398259807
390,32,M,Mulanje,Android,Airtel,3,231,B,4.0,1,73.53393986335382
391,58,M,Nkhotakota,Android,Airtel,5,201,B,3.0,0,66.03521128709953
392,53,F,Liwonde,Android,Airtel,7,277,B,3.0,1,31.620617578904437
393,22,F,Salima,Android,Airtel,6,252,A,2.0,1,20.981442177775516
394,40,M,Mzuzu,Android,TNM,9,296,A,4.0,0,49.82829596280789
395,27,M,Balaka,Android,TNM,6,312,B,2.0,1,80.80647959639772
396,58,M,Karonga,Android,Airtel,3,186,B,5.0,1,63.73750446405787
397,33,M,Lilongwe,Android,Airtel,8,458,B,5.0,1,51.86316675399485
398,48,M,Chikhwawa,iOS,TNM,2,288,B,3.0,1,73.5759265557104
399,45,M,Rumphi,Android,TNM,6,332,B,2.0,1,61.26396806934625
400,61,M,Zomba,Android,Airtel,6,177,A,4.0,0,30.864613365908642
401,64,M,Chitipa,Android,Airtel,6,174,B,3.0,1,44.98497136443338
402,24,F,Ntcheu,iOS,Airtel,4,312,A,3.0,1,90.05365532817183
403,26,F,Liwonde,Android,Airtel,1,143,B,3.0,1,45.656823857262864
404,55,M,Kasungu,Android,Airtel,0,195,A,3.0,1,66.52057583413564
405,31,M,Rumphi,Android,Airtel,8,242,A,2.0,0,53.335210397788565
406,47,F,Nkhotakota,Android,TNM,4,259,B,3.0,1,70.6999888425376
407,29,M,Ntcheu,Android,TNM,6,213,A,4.0,0,20.972065953741822
408,39,M,Nkhotakota,Android,Airtel,1,211,A,5.0,1,55.26029363539496
409,62,M,Ntcheu,Android,TNM,3,317,B,5.0,1,50.710448615559145
410,61,F,Lilongwe,Android,Airtel,1,314,A,4.0,1,60.60738121818383
411,24,M,Chitipa,Android,Airtel,4,139,B,4.0,1,63.68326417217909
412,60,F,Chikhwawa,Android,Airtel,4,263,B,3.0,1,77.24264807370159
413,29,M,Mulanje,Android,TNM,4,249,B,3.0,0,33.04093886861929
414,52,M,Lilongwe,Android,TNM,7,408,B,4.0,1,62.91944325639074
415,52,F,Nkhotakota,Android,Airtel,7,235,A,,1,59.3881771239141
416,63,F,Mwanza,Android,Airtel,8,195,B,1.0,0,28.48002648430416
417,24,M,Chikhwawa,Android,MTL,8,214,A,4.0,1,36.156982801824284
418,48,M,Rumphi,Android,TNM,5,283,A,3.0,1,49.84943250055681
419,50,F,Dedza,Android,TNM,5,241,A,4.0,1,41.92489265641947
420,20,M,Nsanje,Android,Airtel,3,221,B,4.0,1,66.19188871943771
421,28,F,Mchinji,Android,TNM,3,186,A,3.0,1,75.17418916396534
422,50,F,Mwanza,Android,Airtel,1,335,A,4.0,1,62.461746957781905
423,48,F,Rumphi,Android,TNM,5,301,A,4.0,1,25.537223711811535
424,25,F,Mulanje,Android,TNM,4,310,A,4.0,1,33.25819732769921
425,31,F,Kasungu,Android,Airtel,2,304,A,4.0,1,51.42559211368549
426,19,F,Nsanje,Android,TNM,2,142,B,5.0,1,29.112068762621924
427,33,F,Chitipa,Android,Airtel,4,310,B,3.0,1,25.72083763447479
428,46,M,Mzuzu,Android,Airtel,4,286,B,4.0,1,92.00726559970636
429,44,F,Thyolo,Android,TNM,5,229,A,1.0,1,55.910009662270014
430,36,M,Mulanje,Android,TNM,3,217,B,2.0,1,58.65689107700554
431,61,M,Mwanza,Android,Airtel,6,283,A,4.0,0,82.27162929199592
432,23,F,Rumphi,Android,Airtel,4,295,B,5.0,1,33.26039291120826
433,52,M,Thyolo,iOS,TNM,4,166,A,4.0,1,76.85340218825203
434,33,F,Lilongwe,Android,TNM,10,313,A,3.0,1,61.369615436125414
435,60,F,Karonga,Android,Airtel,5,342,A,4.0,1,74.97946094139046
436,18,M,Balaka,Android,TNM,4,272,A,4.0,0,44.733843862441674
437,36,M,Salima,Android,Airtel,4,194,A,2.0,0,64.90556660152691
438,27,M,Mchinji,KaiOS,Airtel,0,185,B,5.0,1,70.45025587392033
439,43,F,Dedza,Android,Airtel,3,190,B,3.0,1,13.92064201170993
440,50,M,Liwonde,Android,TNM,6,280,A,,0,43.44387080246954
441,46,M,Dedza,Android,TNM,4,219,A,2.0,1,57.20883352585546
442,32,M,Mangochi,Android,TNM,7,382,B,3.0,1,56.03746761442024
443,48,F,Blantyre,Android,Airtel,8,389,B,3.0,0,69.37539791362707
444,47,M,Chitipa,Android,TNM,2,299,A,4.0,0,46.32943655685694
445,29,F,Chikhwawa,Android,MTL,6,213,B,3.0,1,57.7547000386898
446,21,F,Thyolo,Android,Airtel,4,236,A,3.0,1,53.21029736664505
447,63,F,Chikhwawa,Android,TNM,5,181,B,2.0,1,78.3785800835747
448,42,F,Chitipa,Android,TNM,2,202,B,3.0,0,45.07076416163019
449,28,M,Blantyre,Android,TNM,7,347,B,3.0,1,61.278348062096335
450,50,M,Mwanza,Android,Airtel,3,271,A,3.0,0,36.448151404430966
451,31,M,Mchinji,iOS,TNM,4,291,B,4.0,0,37.854898984124254
452,56,M,Blantyre,Android,TNM,3,235,B,,1,45.774047659231506
453,51,F,Zomba,Android,MTL,0,166,A,4.0,0,40.017143528518815
454,42,M,Balaka,Android,Airtel,6,279,B,2.0,1,45.418379381565806
455,36,M,Salima,Android,Airtel,6,329,A,4.0,0,74.25475028524859
456,34,F,Karonga,Android,Airtel,0,219,B,3.0,1,40.774658990033856
457,54,M,Rumphi,Android,Airtel,4,237,A,2.0,1,24.61069467974374
458,43,F,Nsanje,Android,Airtel,1,156,B,5.0,0,69.86669003215536
459,22,M,Chikhwawa,Android,Airtel,4,245,A,4.0,1,21.860450757920226
460,53,M,Nsanje,Android,Airtel,4,286,B,4.0,1,67.69194213451175
461,58,F,Mwanza,Android,Airtel,3,197,A,4.0,1,78.49255464154487
462,28,M,Rumphi,Android,TNM,2,238,B,4.0,1,66.14092833213374
463,22,M,Balaka,Android,Airtel,5,348,A,4.0,1,0.0
464,44,M,Mchinji,Android,Airtel,2,291,B,4.0,0,41.886232403874935
465,25,M,Zomba,Android,TNM,4,160,B,3.0,0,76.01312172421507
466,61,M,Blantyre,iOS,TNM,2,428,A,5.0,1,57.683909842061205
467,58,F,Mangochi,Android,Airtel,4,325,A,4.0,1,68.04215037486219
468,40,F,Chitipa,Android,Airtel,4,194,B,3.0,1,51.168989614112995
469,56,F,Thyolo,Android,Airtel,8,262,A,1.0,1,64.10346643819436
470,57,M,Zomba,KaiOS,Airtel,8,247,A,3.0,1,66.84629662394663
471,62,F,Chikhwawa,Android,Airtel,3,203,B,4.0,1,85.93330403350035
472,46,F,Salima,Android,Airtel,5,278,B,,1,47.58983606468207
473,37,M,Mchinji,Android,TNM,1,221,A,4.0,1,31.51874385317869
474,53,F,Mchinji,Android,Airtel,4,93,B,3.0,1,51.62697766693529
475,46,F,Liwonde,Android,Airtel,1,108,A,,1,30.67241812415862
476,22,M,Balaka,Android,TNM,3,173,B,2.0,1,47.57938476643577
477,21,F,Thyolo,Android,TNM,4,201,B,2.0,1,55.0318493753726
478,44,M,Zomba,Android,Airtel,6,161,B,4.0,1,67.3397334506925
479,19,M,Zomba,Feature Phone,Airtel,2,252,A,4.0,1,62.03474212776349
480,58,F,Blantyre,Android,Airtel,3,358,A,4.0,1,56.04308633637729
481,43,M,Balaka,Android,TNM,1,196,B,4.0,1,15.983919503043353
482,29,F,Mangochi,Android,TNM,4,245,A,5.0,1,66.54430245449336
483,55,M,Lilongwe,Android,TNM,4,139,B,4.0,1,45.97863707150635
484,61,M,Dedza,Android,TNM,5,212,A,4.0,1,63.90330496660281
485,20,F,Liwonde,Android,Airtel,3,398,B,5.0,0,47.77414184789386
486,40,M,Kasungu,Android,Airtel,2,270,B,3.0,1,86.51994423482094
487,39,F,Liwonde,iOS,TNM,2,196,A,4.0,1,66.73040312077964
488,52,F,Blantyre,Android,Airtel,7,445,B,5.0,1,62.42508907910385
489,27,M,Salima,Android,Airtel,5,216,B,3.0,0,38.9000122377158
490,22,M,Mzuzu,Android,TNM,6,298,A,3.0,0,50.32241794921309
491,47,F,Chikhwawa,Android,Airtel,1,131,B,5.0,0,49.8649518968972
492,59,F,Mchinji,Android,Airtel,4,291,A,4.0,0,35.52183621691453
493,37,M,Blantyre,Android,Airtel,6,284,B,3.0,1,27.601702885948335
494,24,F,Mwanza,Android,TNM,2,135,B,4.0,1,43.64419572175378
495,49,M,Dedza,Android,Airtel,3,238,A,4.0,1,64.05066627867711
496,53,F,Blantyre,iOS,TNM,6,464,A,1.0,1,54.64189275857075
497,43,F,Karonga,Android,Airtel,2,347,B,4.0,1,73.28120305171875
498,31,F,Mulanje,Android,Airtel,3,242,A,5.0,1,36.56558421483845
499,29,M,Chikhwawa,Android,TNM,4,293,B,4.0,1,14.446380752595978
500,30,F,Ntcheu,Android,Airtel,6,317,B,5.0,0,51.10398485060178
501,57,M,Rumphi,Android,Airtel,4,280,B,,0,30.353514554464482
502,54,F,Mangochi,Android,TNM,5,280,A,3.0,1,37.025316720034496
503,58,F,Lilongwe,Android,TNM,12,277,A,3.0,1,36.58601857705043
504,38,F,Chikhwawa,Android,TNM,8,218,A,1.0,1,54.86279148623754
505,30,M,Lilongwe,Android,TNM,6,530,B,3.0,1,39.33398000668272
506,43,M,Karonga,Android,Airtel,4,212,B,3.0,1,43.63948339170862
507,25,F,Blantyre,Android,Airtel,8,188,A,4.0,1,64.00435778470126
508,30,F,Blantyre,Android,TNM,7,152,A,4.0,0,57.91197669525884
509,49,M,Kasungu,Android,Airtel,7,292,A,4.0,1,78.10288784504053
510,62,F,Ntcheu,Android,TNM,5,230,B,4.0,1,28.05860322410698
511,21,F,Ntcheu,Android,Airtel,10,262,B,4.0,1,51.300492623775604
512,56,F,Blantyre,Android,Airtel,9,267,A,3.0,0,16.797774801724785
513,62,M,Lilongwe,Android,TNM,6,203,A,2.0,1,55.551050269870636
514,51,M,Ntcheu,Feature Phone,Airtel,2,163,A,,1,20.57747189252964
515,31,F,Zomba,Android,Airtel,5,303,A,4.0,1,45.44917355005025
516,41,M,Mangochi,Android,TNM,2,316,B,4.0,1,84.126612390773
517,20,F,Mwanza,Android,Airtel,4,267,A,4.0,1,42.681355784462546
518,46,F,Balaka,Android,Airtel,6,261,A,5.0,0,41.62073108957531
519,43,F,Thyolo,Android,Airtel,4,221,A,5.0,1,40.990736982325494
520,23,F,Kasungu,iOS,Airtel,12,348,A,4.0,1,37.32080282617248
521,18,M,Dedza,Android,Airtel,4,216,B,3.0,1,24.247894326938777
522,64,F,Balaka,Android,TNM,5,306,A,3.0,1,38.89439006189341
523,28,M,Mwanza,Android,Airtel,4,155,A,5.0,1,68.02413560984616
524,56,M,Mwanza,Android,TNM,6,283,A,3.0,1,61.90455543668404
525,24,F,Karonga,Android,Airtel,2,165,B,5.0,1,73.59977059379574
526,36,F,Mwanza,Android,TNM,1,255,A,3.0,1,45.04239761842674
527,19,M,Mzuzu,Android,Airtel,7,328,B,4.0,1,48.84072000663395
528,37,M,Kasungu,Android,TNM,7,205,A,2.0,0,28.998904203536277
529,44,M,Mwanza,Android,TNM,4,357,B,3.0,1,32.78869192372226
530,25,M,Kasungu,Android,Airtel,5,232,B,4.0,1,68.2072363172981
531,34,M,Balaka,Android,Airtel,3,235,B,3.0,1,55.569269058842735
532,63,F,Mwanza,Android,Airtel,4,217,A,4.0,1,54.54961761651327
533,59,M,Ntcheu,iOS,TNM,4,341,A,3.0,1,45.05319225949687
534,28,F,Lilongwe,Android,Airtel,3,181,B,3.0,1,35.709258780439015
535,36,M,Salima,iOS,TNM,2,254,B,4.0,1,39.65274021715534
536,57,M,Zomba,Android,TNM,5,311,A,3.0,1,19.48764143403501
537,39,F,Zomba,Android,Airtel,4,243,A,4.0,1,27.215896567653356
538,56,F,Blantyre,Android,TNM,3,387,A,3.0,1,67.8035108544095
539,30,M,Mwanza,Android,TNM,6,219,A,3.0,1,47.96026690812644
540,52,M,Salima,Android,Airtel,3,149,A,3.0,1,64.9957482381347
541,59,F,Balaka,Android,TNM,4,261,A,4.0,1,19.224052456820004
542,36,M,Chitipa,Android,TNM,2,167,A,4.0,0,77.25709398241574
543,64,M,Thyolo,Android,MTL,4,253,A,3.0,1,60.91700995667187
544,35,M,Thyolo,Android,Airtel,7,157,A,4.0,0,36.35377855585739
545,43,M,Salima,Android,Airtel,4,221,B,4.0,1,39.901703154115445
546,31,M,Liwonde,Android,TNM,2,201,A,2.0,1,67.74764728282267
547,37,M,Mangochi,Android,TNM,4,244,A,3.0,1,56.664610699800434
548,37,F,Rumphi,Android,Airtel,2,252,A,2.0,1,39.15606356301845
549,31,M,Zomba,Android,Airtel,4,292,A,4.0,0,35.6452659190479
550,29,M,Karonga,Android,Airtel,1,288,B,4.0,1,42.58152977700397
551,59,F,Kasungu,Android,Airtel,4,296,B,3.0,0,30.772196482113884
552,64,F,Thyolo,Android,Airtel,4,198,A,3.0,1,54.00523743073015
553,36,F,Rumphi,Android,Airtel,4,302,A,4.0,1,34.726906931513355
554,31,F,Mchinji,Android,TNM,6,186,B,,1,55.368491098318835
555,31,M,Blantyre,Android,Airtel,13,370,A,3.0,1,82.54148536951999
556,33,F,Mulanje,Android,TNM,6,224,A,1.0,1,43.46704873622777
557,28,F,Nsanje,Android,TNM,4,188,A,4.0,1,37.14447234200104
558,51,F,Mzuzu,iOS,TNM,7,288,A,4.0,1,45.22494795873131
559,59,M,Ntcheu,Android,TNM,3,246,A,4.0,1,76.42632405606808
560,25,M,Ntcheu,Android,TNM,7,293,A,4.0,1,70.20381224471522
561,44,F,Ntcheu,Android,TNM,2,162,A,5.0,1,17.267050763574836
562,52,M,Salima,Android,TNM,3,285,B,4.0,1,76.9187001567663
563,30,M,Mulanje,Android,TNM,5,330,B,5.0,1,66.63230919743161
564,50,F,Balaka,Android,Airtel,2,308,B,5.0,1,87.37361947896336
565,50,M,Thyolo,Android,Airtel,3,246,A,4.0,1,6.580341296864617
566,31,M,Balaka,Android,TNM,5,172,B,,0,59.07886319514038
567,58,M,Rumphi,Android,Airtel,0,116,B,5.0,1,88.99991160834635
568,35,M,Chikhwawa,Android,Airtel,4,262,A,4.0,1,52.90312733792011
569,25,M,Blantyre,Android,Airtel,8,317,B,3.0,0,83.7026700190514
570,38,M,Rumphi,Android,TNM,7,246,A,5.0,1,46.33509513581436
571,25,F,Nkhotakota,Android,Airtel,3,212,B,,1,40.47039739097138
572,62,M,Nkhotakota,Android,Airtel,6,257,B,4.0,1,42.75001994235863
573,60,M,Mchinji,Android,MTL,1,100,A,5.0,1,33.59542968055088
574,60,M,Dedza,Android,Airtel,4,258,B,5.0,0,102.73338283891178
575,22,F,Chitipa,Android,Airtel,0,157,B,1.0,1,74.07327772112146
576,19,F,Mchinji,Android,Airtel,8,294,A,3.0,1,56.599045121540755
577,26,F,Rumphi,Android,Airtel,3,206,B,4.0,1,86.39877134638331
578,38,M,Nsanje,Android,Airtel,5,227,A,1.0,0,68.45404637049253
579,37,M,Lilongwe,Android,Airtel,13,615,A,5.0,1,33.79636393880864
580,53,F,Thyolo,Android,Airtel,4,311,B,4.0,1,41.26867897140668
581,60,F,Nkhotakota,Android,Airtel,3,111,B,5.0,1,67.14260663505436
582,55,M,Lilongwe,Android,Airtel,7,107,B,3.0,1,74.73664932254533
583,52,M,Mangochi,Android,TNM,6,248,A,3.0,1,34.25348174623842
584,47,F,Salima,Android,TNM,8,183,A,,1,73.77734355874071
585,54,F,Mulanje,iOS,TNM,3,144,A,3.0,1,42.00346531426947
586,36,F,Nsanje,Android,Airtel,6,255,A,4.0,0,37.04365397543821
587,44,M,Mzuzu,Android,TNM,3,415,A,1.0,0,75.92511418443459
588,32,F,Nkhotakota,Android,TNM,6,164,B,4.0,1,62.39796947532463
589,35,M,Balaka,Android,Airtel,6,295,A,2.0,1,65.96182097323123
590,53,M,Karonga,Android,TNM,7,159,A,,0,23.520978315608744
591,30,F,Balaka,Android,TNM,0,169,B,3.0,1,59.22727042160186
592,21,F,Mangochi,Android,Airtel,8,237,B,4.0,1,56.321357394599026
593,49,M,Balaka,Android,TNM,2,287,B,5.0,1,55.13994891171661
594,43,F,Karonga,Android,MTL,4,233,B,5.0,1,28.696879718092806
595,46,M,Lilongwe,Android,Airtel,9,323,A,4.0,1,67.91592436471856
596,43,F,Thyolo,Android,Airtel,5,172,B,4.0,1,56.31777473409067
597,37,F,Chitipa,iOS,TNM,4,290,A,3.0,0,33.8306765378931
598,56,F,Mwanza,Android,Airtel,3,240,B,2.0,0,41.03836752525255
599,51,F,Thyolo,Android,TNM,1,307,A,4.0,0,41.513027175485256
600,18,M,Salima,Android,Airtel,5,244,B,5.0,1,55.05220854844
601,46,F,Salima,Android,TNM,4,222,A,4.0,1,64.42871814688169
602,34,M,Chikhwawa,iOS,MTL,3,255,B,3.0,1,13.42474353689412
603,32,F,Balaka,Android,Airtel,4,240,A,3.0,1,60.97399799721338
604,18,F,Liwonde,Android,Airtel,6,304,B,4.0,1,74.24541956195867
605,42,M,Dedza,Android,TNM,4,328,B,5.0,1,54.301373405045325
606,58,F,Zomba,Android,Airtel,3,258,A,2.0,1,88.52571709710787
607,19,F,Rumphi,Android,Airtel,8,268,B,2.0,1,71.70355696344635
608,35,F,Rumphi,Android,Airtel,4,221,A,4.0,1,87.08553818931327
609,37,M,Mwanza,Android,Airtel,4,246,A,5.0,0,35.47885406725581
610,41,F,Chitipa,Android,TNM,4,236,A,3.0,0,43.77558204982894
611,24,M,Liwonde,Android,Airtel,4,288,B,4.0,0,95.13044902424907
612,19,F,Karonga,Android,Airtel,4,176,A,4.0,1,85.32233369299226
613,36,F,Dedza,Android,TNM,4,221,B,5.0,1,64.14035005915211
614,39,M,Ntcheu,Android,TNM,4,203,A,5.0,1,61.22945259652266
615,22,M,Mangochi,Android,Airtel,6,180,B,5.0,1,59.09829502160044
616,42,M,Rumphi,Android,TNM,6,274,A,4.0,1,66.14995226091709
617,38,M,Mzuzu,Android,Airtel,4,344,A,4.0,1,54.20809427942639
618,37,M,Mchinji,iOS,TNM,1,243,A,2.0,1,41.046343348391176
619,40,M,Lilongwe,Android,Airtel,9,300,A,3.0,1,93.73085010351579
620,36,F,Mchinji,Android,TNM,3,157,A,4.0,1,64.96693653787267
621,57,F,Chikhwawa,Android,TNM,2,206,B,4.0,1,8.938775008719482
622,32,M,Mzuzu,Android,Airtel,4,401,B,4.0,1,48.46212589128679
623,38,F,Chikhwawa,Android,TNM,5,249,B,4.0,1,58.67227590177281
624,54,F,Thyolo,Android,Airtel,7,245,A,5.0,1,44.330318290835336
625,49,M,Mzuzu,Android,TNM,7,446,A,2.0,1,53.45393300237605
626,36,M,Thyolo,Android,TNM,4,218,A,3.0,0,38.98545964474289
627,41,F,Kasungu,Android,Airtel,5,332,B,5.0,1,59.24401798134778
628,40,M,Blantyre,Android,Airtel,3,415,A,5.0,1,35.170035001745504
629,56,F,Lilongwe,Android,Airtel,6,271,A,4.0,1,33.48376839512587
630,60,F,Mangochi,Android,Airtel,2,201,B,,1,64.08365290666966
631,22,M,Salima,Android,Airtel,0,263,A,3.0,1,67.89817735898617
632,63,M,Rumphi,Android,TNM,8,294,B,3.0,0,34.67793876294097
633,26,M,Nkhotakota,Android,Airtel,4,234,A,3.0,1,62.711727085975895
634,48,M,Salima,Android,Airtel,0,238,B,4.0,1,53.53524206500528
635,34,F,Mzuzu,Android,TNM,6,450,A,5.0,1,78.06285099925805
636,18,M,Nsanje,Android,TNM,4,301,B,4.0,0,44.00245051006775
637,64,M,Karonga,Android,Airtel,0,154,A,3.0,1,41.71391216728345
638,59,M,Liwonde,Android,Airtel,1,156,A,5.0,1,21.689321414236417
639,42,F,Zomba,KaiOS,Airtel,2,214,A,3.0,1,76.07948741029094
640,32,F,Zomba,Android,TNM,5,246,B,3.0,0,69.60008472267788
641,38,M,Mchinji,Android,Airtel,2,246,A,4.0,0,63.317556474127805
642,51,M,Balaka,Android,Airtel,4,261,A,3.0,1,57.31397048436119
643,45,M,Nsanje,Android,TNM,6,347,A,2.0,1,32.09096021983906
644,20,M,Nsanje,Android,Airtel,2,277,A,4.0,1,42.65850707963634
645,44,M,Blantyre,Android,Airtel,4,454,B,3.0,1,52.13326206650238
646,64,F,Zomba,Android,TNM,3,272,A,3.0,1,64.87431640799625
647,60,F,Salima,Android,TNM,7,261,B,2.0,1,35.41927143946924
648,21,F,Chitipa,iOS,Airtel,8,271,B,5.0,1,0.0
649,18,M,Mzuzu,Android,TNM,9,340,A,4.0,0,65.92680039497665
650,64,M,Mzuzu,Android,TNM,8,406,B,4.0,1,61.47534219803802
651,53,F,Mulanje,Android,Airtel,4,238,A,3.0,1,47.013906653559815
652,41,M,Zomba,Android,Airtel,3,263,B,4.0,1,27.69755134982593
653,56,M,Balaka,Android,Airtel,9,210,B,3.0,1,68.52349053370274
654,20,M,Chitipa,Android,Airtel,9,313,A,5.0,0,55.38105386031414
655,61,F,Mangochi,Android,TNM,4,171,A,4.0,1,50.390916895963635
656,47,F,Balaka,iOS,MTL,4,208,A,4.0,1,49.77641769044236
657,29,M,Zomba,Android,Airtel,3,204,B,4.0,1,66.84977474470278
658,36,F,Chikhwawa,Android,TNM,3,244,B,3.0,1,11.480443631097977
659,49,F,Mulanje,Android,Airtel,3,260,B,5.0,1,29.844314561646318
660,34,M,Balaka,Android,MTL,4,191,A,1.0,1,64.82330094653076
661,41,F,Kasungu,Android,TNM,2,306,A,4.0,1,70.18165965208841
662,55,M,Zomba,Android,Airtel,6,300,A,2.0,1,25.519761967800502
663,48,F,Chikhwawa,Android,TNM,0,231,B,4.0,1,62.14734171411574
664,35,F,Liwonde,Android,Airtel,3,322,B,5.0,0,45.75511380320139
665,32,F,Mulanje,Android,TNM,4,285,B,3.0,1,43.36270276356042
666,32,M,Lilongwe,Android,Airtel,14,339,B,1.0,1,40.80603713997799
667,20,M,Mulanje,Android,TNM,6,224,B,4.0,1,64.74352196102386
668,61,M,Rumphi,Android,TNM,5,284,A,4.0,1,56.93785607364187
669,52,F,Rumphi,Android,TNM,3,269,A,3.0,1,71.35056629280965
670,46,M,Rumphi,Android,TNM,5,215,B,3.0,0,42.0244582433776
671,41,F,Chikhwawa,Android,TNM,2,298,A,3.0,1,53.940768085841306
672,48,F,Salima,Android,Airtel,3,301,B,3.0,0,62.067819863599745
673,56,F,Nsanje,Android,Airtel,3,237,A,2.0,1,64.80251328210488
674,31,M,Blantyre,Android,TNM,8,413,B,3.0,1,45.29367773445475
675,20,F,Mchinji,Android,Airtel,2,252,B,4.0,1,47.00580355951991
676,28,M,Thyolo,Android,Airtel,6,259,B,3.0,0,85.53037382182282
677,35,M,Mangochi,Android,Airtel,2,352,A,5.0,1,67.97809125563074
678,50,F,Chitipa,Android,Airtel,4,283,A,3.0,0,39.063476937893086
679,18,M,Zomba,iOS,MTL,5,295,B,5.0,1,40.64522632282836
680,60,F,Nsanje,Android,Airtel,6,266,B,3.0,1,8.330256294357937
681,29,F,Liwonde,Android,Airtel,3,270,B,1.0,0,71.42040944225671
682,50,F,Rumphi,Android,TNM,4,204,B,3.0,0,43.226618922324846
683,43,M,Nkhotakota,Android,Airtel,1,312,B,5.0,1,18.634172880715898
684,25,M,Dedza,Android,TNM,7,294,B,5.0,1,49.2201812722795
685,64,F,Thyolo,Android,Airtel,3,143,A,4.0,0,72.7222216806543
686,21,F,Dedza,Android,Airtel,4,230,B,2.0,0,30.707995796855645
687,20,F,Salima,Android,Airtel,2,248,B,4.0,1,45.59892985256611
688,39,F,Salima,Android,TNM,6,317,B,3.0,1,18.216574309773392
689,52,F,Thyolo,Android,TNM,5,292,B,3.0,1,65.26200049095829
690,58,M,Nsanje,Android,Airtel,4,269,B,5.0,1,49.638606789382486
691,42,F,Rumphi,Android,Airtel,1,298,B,2.0,1,48.263745520787
692,56,F,Lilongwe,Android,MTL,3,423,A,5.0,1,31.308898794361586
693,51,F,Liwonde,Android,TNM,2,249,B,2.0,1,54.2312412055791
694,57,F,Mulanje,Android,MTL,3,234,B,3.0,1,70.93425427551527
695,45,F,Ntcheu,Android,MTL,4,272,A,4.0,1,17.03272399011305
696,53,M,Rumphi,Android,TNM,5,137,B,2.0,0,65.629348284949
697,46,M,Rumphi,Android,Airtel,3,277,B,5.0,1,64.89538261972884
698,57,M,Salima,Android,TNM,4,254,B,5.0,0,62.248003215960274
699,55,M,Balaka,Android,Airtel,2,291,A,3.0,1,42.574413409518314
700,29,F,Zomba,Android,TNM,4,234,A,3.0,1,42.922820743597924
701,19,M,Mwanza,Android,Airtel,2,268,A,2.0,0,55.019020414240856
702,60,F,Mchinji,Android,Airtel,3,330,B,3.0,1,54.93460902173864
703,50,M,Zomba,Android,TNM,6,271,A,1.0,1,49.581579252338464
